age_midpt,age_cat,sex,ethnicity,highest_qualification,weekly_hrs,weekly_income
32.5,30-34,Female,Europ,Vocational,37,520
27.5,25-29,Female,Maori,School,24,300
37.5,35-39,Female,Pacific,Vocational,12,80
47.5,45-49,Male,Europ,Vocational,48,1100
32.5,30-34,Male,Europ,BachDeg+,60,2140
47.5,45-49,Female,Other,Vocational,28,730
42.5,40-44,Male,Europ,OthPostSec,45,680
47.5,45-49,Female,Europ,Vocational,40,740
52.5,50-54,Female,Europ,Vocational,6,250
42.5,40-44,Male,Europ,NoQual,35,450
52.5,50-54,Male,Europ,Vocational,30,590
42.5,40-44,Male,Maori,Vocational,31,250
27.5,25-29,Female,Europ,Vocational,40,1080
27.5,25-29,Female,Other,BachDeg+,40,880
37.5,35-39,Male,Europ,School,40,460
37.5,35-39,Female,Europ,OthPostSec,40,590
42.5,40-44,Female,Europ,NoQual,45,500
32.5,30-34,Male,Europ,NoQual,40,400
47.5,45-49,Female,Pacific,School,21,110
37.5,35-39,Female,Europ,Vocational,2,490
52.5,50-54,Male,Europ,OthPostSec,38,260
27.5,25-29,Male,Europ,OthPostSec,40,530
32.5,30-34,Male,Europ,Vocational,42,590
52.5,50-54,Female,Europ,BachDeg+,31,500
52.5,50-54,Male,Europ,Vocational,43,1230
37.5,35-39,Female,Europ,School,38,700
37.5,35-39,Female,Europ,BachDeg+,6,350
57.5,55-59,Female,Europ,BachDeg+,36,370
47.5,45-49,Female,Europ,School,27,390
37.5,35-39,Male,Europ,OthPostSec,20,670
32.5,30-34,Female,Europ,Vocational,40,630
57.5,55-59,Female,Europ,School,57,1170
32.5,30-34,Female,Europ,OthPostSec,10,280
37.5,35-39,Female,Europ,OthPostSec,21,270
47.5,45-49,Male,Europ,School,44,2120
37.5,35-39,Female,Europ,School,45,620
52.5,50-54,Female,Europ,NoQual,22,250
57.5,55-59,Female,Europ,Vocational,40,640
32.5,30-34,Female,Maori,School,6,290
42.5,40-44,Male,Europ,Vocational,40,980
32.5,30-34,Female,Maori,School,32,700
37.5,35-39,Female,Europ,Vocational,5,60
62.5,60-64,Male,Maori,Vocational,50,630
42.5,40-44,Female,Europ,School,11,140
27.5,25-29,Female,Europ,NoQual,24,200
47.5,45-49,Male,Maori,NoQual,19,280
27.5,25-29,Male,Europ,Vocational,40,510
42.5,40-44,Female,Europ,Vocational,41,780
52.5,50-54,Male,Europ,Vocational,40,460
42.5,40-44,Female,Europ,BachDeg+,8,290
52.5,50-54,Male,Europ,NoQual,28,310
32.5,30-34,Male,Europ,BachDeg+,56,1430
37.5,35-39,Female,Maori,School,8,250
52.5,50-54,Male,Europ,Vocational,43,1330
47.5,45-49,Female,Europ,Vocational,28,260
27.5,25-29,Male,Europ,NoQual,70,460
47.5,45-49,Male,Europ,BachDeg+,62,1020
32.5,30-34,Male,Europ,NoQual,42,480
32.5,30-34,Female,Europ,Vocational,40,470
32.5,30-34,Female,NonMaoriComb,Vocational,28,320
32.5,30-34,Female,Europ,NoQual,50,830
47.5,45-49,Male,Europ,BachDeg+,38,1260
27.5,25-29,Male,Maori,Vocational,45,600
47.5,45-49,Female,Europ,OthPostSec,38,670
47.5,45-49,Male,Pacific,Vocational,58,1060
57.5,55-59,Female,Europ,Vocational,50,1050
47.5,45-49,Male,Europ,OthPostSec,14,130
32.5,30-34,Female,Europ,NoQual,20,330
57.5,55-59,Male,Europ,BachDeg+,46,720
57.5,55-59,Female,Europ,Vocational,53,850
27.5,25-29,Male,Other,BachDeg+,37,670
62.5,60-64,Female,Europ,OthPostSec,21,280
52.5,50-54,Male,Other,BachDeg+,46,550
57.5,55-59,Female,Pacific,NoQual,29,370
32.5,30-34,Female,Europ,OthPostSec,29,300
42.5,40-44,Female,Pacific,School,35,530
42.5,40-44,Female,Pacific,School,29,440
27.5,25-29,Female,Europ,Vocational,39,560
47.5,45-49,Male,Europ,Vocational,30,520
37.5,35-39,Male,Europ,BachDeg+,40,2590
52.5,50-54,Female,Europ,NoQual,10,210
37.5,35-39,Male,Europ,Vocational,63,670
42.5,40-44,Female,Europ,NoQual,70,540
32.5,30-34,Male,Maori,Vocational,50,800
57.5,55-59,Female,Europ,NoQual,8,250
27.5,25-29,Female,MaoriCombin,BachDeg+,42,1310
32.5,30-34,Female,Europ,Vocational,36,540
27.5,25-29,Male,Maori,Vocational,40,830
62.5,60-64,Male,Europ,Vocational,40,1490
47.5,45-49,Female,Europ,OthPostSec,26,340
32.5,30-34,Male,Europ,Vocational,40,1490
47.5,45-49,Female,Europ,BachDeg+,77,2240
37.5,35-39,Male,Europ,Vocational,27,620
42.5,40-44,Female,Europ,NoQual,14,130
62.5,60-64,Male,Europ,Vocational,53,920
47.5,45-49,Male,Pacific,NoQual,35,410
52.5,50-54,Female,Europ,BachDeg+,17,300
32.5,30-34,Female,Other,School,28,190
57.5,55-59,Male,Europ,BachDeg+,70,1050
32.5,30-34,Male,Europ,NoQual,40,670
37.5,35-39,Female,Europ,BachDeg+,40,1090
47.5,45-49,Male,Europ,School,50,640
52.5,50-54,Female,Other,BachDeg+,19,740
57.5,55-59,Male,Europ,Vocational,40,810
42.5,40-44,Female,Europ,NoQual,43,540
32.5,30-34,Female,Europ,NoQual,45,580
37.5,35-39,Male,Pacific,NoQual,51,650
57.5,55-59,Male,Europ,OthPostSec,55,1230
27.5,25-29,Female,Other,OthPostSec,25,280
62.5,60-64,Female,Europ,OthPostSec,31,400
62.5,60-64,Male,Europ,OthPostSec,17,570
32.5,30-34,Male,Europ,BachDeg+,40,2050
37.5,35-39,Female,Europ,Vocational,28,1010
52.5,50-54,Male,Europ,Vocational,40,730
47.5,45-49,Female,Europ,BachDeg+,85,640
27.5,25-29,Male,Europ,School,43,670
27.5,25-29,Male,Europ,OthPostSec,27,390
37.5,35-39,Female,Other,Vocational,40,540
37.5,35-39,Male,Europ,Vocational,50,800
62.5,60-64,Female,Europ,NoQual,39,770
32.5,30-34,Female,Europ,BachDeg+,54,570
52.5,50-54,Female,Europ,BachDeg+,82,1160
47.5,45-49,Male,Europ,Vocational,40,840
52.5,50-54,Male,Europ,Vocational,41,770
42.5,40-44,Male,Maori,NoQual,44,490
37.5,35-39,Female,Europ,NoQual,18,490
52.5,50-54,Female,Europ,NoQual,40,620
52.5,50-54,Male,Pacific,NoQual,29,310
32.5,30-34,Female,Maori,Vocational,23,380
27.5,25-29,Female,Europ,BachDeg+,42,940
57.5,55-59,Female,Europ,Vocational,40,760
52.5,50-54,Female,Europ,OthPostSec,30,770
47.5,45-49,Female,Europ,OthPostSec,40,510
57.5,55-59,Female,Europ,School,36,420
37.5,35-39,Female,Europ,NoQual,17,280
27.5,25-29,Male,Europ,Vocational,40,560
27.5,25-29,Female,Europ,BachDeg+,40,820
27.5,25-29,Male,Europ,School,32,280
42.5,40-44,Female,MaoriCombin,School,38,1190
32.5,30-34,Female,Europ,Vocational,14,150
32.5,30-34,Male,Europ,Vocational,80,670
62.5,60-64,Female,Europ,NoQual,20,220
32.5,30-34,Female,Europ,Vocational,11,100
47.5,45-49,Female,Europ,School,40,480
32.5,30-34,Male,Europ,School,54,780
27.5,25-29,Male,Europ,BachDeg+,42,1060
42.5,40-44,Male,Europ,Vocational,40,630
42.5,40-44,Male,Europ,NoQual,50,770
42.5,40-44,Female,Europ,Vocational,40,1610
42.5,40-44,Female,Europ,School,19,410
32.5,30-34,Male,Europ,NoQual,57,1380
57.5,55-59,Male,Europ,BachDeg+,56,1090
52.5,50-54,Male,Other,BachDeg+,9,290
52.5,50-54,Male,Europ,Vocational,42,1030
27.5,25-29,Female,Maori,BachDeg+,44,660
52.5,50-54,Female,Europ,BachDeg+,35,1930
32.5,30-34,Male,Europ,Vocational,54,1120
47.5,45-49,Male,Europ,School,28,770
47.5,45-49,Female,Europ,BachDeg+,40,1630
57.5,55-59,Male,Europ,BachDeg+,51,880
37.5,35-39,Male,Europ,NoQual,76,1590
42.5,40-44,Female,Europ,BachDeg+,43,1220
57.5,55-59,Female,Europ,School,36,470
37.5,35-39,Female,Europ,School,48,520
37.5,35-39,Male,Pacific,School,38,860
37.5,35-39,Female,Other,OthPostSec,53,880
47.5,45-49,Male,Europ,BachDeg+,60,2260
32.5,30-34,Male,Europ,Vocational,50,920
47.5,45-49,Female,Europ,NoQual,20,320
42.5,40-44,Female,Europ,NoQual,51,990
42.5,40-44,Male,Europ,Vocational,50,690
27.5,25-29,Female,Europ,BachDeg+,40,510
37.5,35-39,Female,Europ,Vocational,40,770
37.5,35-39,Male,Europ,BachDeg+,50,1220
42.5,40-44,Male,Europ,School,43,490
57.5,55-59,Male,Europ,Vocational,69,1060
57.5,55-59,Male,Europ,Vocational,30,360
37.5,35-39,Female,Europ,School,40,490
37.5,35-39,Male,Europ,Vocational,40,810
42.5,40-44,Male,Europ,BachDeg+,44,1650
32.5,30-34,Male,Maori,Vocational,40,510
57.5,55-59,Male,Europ,BachDeg+,40,1220
32.5,30-34,Female,Europ,Vocational,16,170
37.5,35-39,Female,Europ,School,40,520
57.5,55-59,Male,Europ,School,6,200
27.5,25-29,Female,Europ,Vocational,44,710
57.5,55-59,Male,Europ,School,40,610
57.5,55-59,Male,Europ,NoQual,40,440
57.5,55-59,Male,Europ,School,42,620
42.5,40-44,Male,MaoriCombin,OthPostSec,48,810
27.5,25-29,Male,Europ,Vocational,60,2580
57.5,55-59,Female,Europ,School,38,630
27.5,25-29,Male,Europ,Vocational,43,660
42.5,40-44,Male,Other,School,46,740
42.5,40-44,Male,Europ,Vocational,40,660
32.5,30-34,Female,Maori,OthPostSec,24,360
32.5,30-34,Male,Europ,Vocational,45,1030
37.5,35-39,Male,Europ,NoQual,33,740
42.5,40-44,Female,Other,Vocational,52,1040
57.5,55-59,Female,Other,Vocational,24,560
32.5,30-34,Female,Europ,Vocational,40,900
32.5,30-34,Male,Europ,BachDeg+,36,840
42.5,40-44,Male,Europ,BachDeg+,67,1620
47.5,45-49,Female,Europ,School,15,200
52.5,50-54,Female,Europ,BachDeg+,33,420
37.5,35-39,Female,Europ,Vocational,15,170
57.5,55-59,Female,Europ,School,24,530
37.5,35-39,Male,Europ,BachDeg+,47,2240
42.5,40-44,Male,Europ,Vocational,37,1010
42.5,40-44,Female,Europ,Vocational,38,740
57.5,55-59,Male,Maori,NoQual,42,570
42.5,40-44,Male,Europ,OthPostSec,42,940
37.5,35-39,Male,Other,School,46,640
42.5,40-44,Male,Europ,Vocational,15,300
37.5,35-39,Female,Other,BachDeg+,8,860
52.5,50-54,Female,Europ,BachDeg+,48,940
42.5,40-44,Female,Europ,NoQual,20,700
32.5,30-34,Male,Europ,School,33,1140
37.5,35-39,Female,Maori,OthPostSec,35,1370
27.5,25-29,Male,Pacific,School,40,630
37.5,35-39,Male,Europ,Vocational,41,800
27.5,25-29,Male,Europ,BachDeg+,55,740
47.5,45-49,Female,Europ,NoQual,40,640
27.5,25-29,Male,Europ,Vocational,54,1030
62.5,60-64,Male,Europ,Vocational,40,590
37.5,35-39,Male,Europ,Vocational,53,1080
27.5,25-29,Male,Pacific,BachDeg+,25,290
47.5,45-49,Female,Europ,Vocational,47,1120
42.5,40-44,Female,Europ,Vocational,34,580
27.5,25-29,Male,Europ,Vocational,40,490
47.5,45-49,Female,Europ,School,35,350
62.5,60-64,Female,Europ,Vocational,40,1300
37.5,35-39,Male,Europ,Vocational,46,820
32.5,30-34,Male,Europ,School,40,420
27.5,25-29,Female,Europ,BachDeg+,35,800
47.5,45-49,Male,Europ,NoQual,40,410
52.5,50-54,Male,Europ,School,28,1090
52.5,50-54,Male,Europ,Vocational,46,1750
52.5,50-54,Male,Other,School,33,550
47.5,45-49,Female,Europ,School,25,390
57.5,55-59,Female,Other,BachDeg+,28,440
47.5,45-49,Female,Europ,School,46,820
57.5,55-59,Male,Maori,NoQual,30,300
52.5,50-54,Female,Europ,Vocational,25,690
52.5,50-54,Female,Maori,Vocational,29,310
42.5,40-44,Male,Europ,School,38,1050
37.5,35-39,Female,Pacific,School,10,450
52.5,50-54,Male,Europ,School,38,860
37.5,35-39,Female,Europ,School,28,3180
27.5,25-29,Male,Europ,Vocational,41,700
32.5,30-34,Male,Europ,Vocational,45,620
42.5,40-44,Male,Europ,School,41,1460
42.5,40-44,Male,Europ,Vocational,57,2130
32.5,30-34,Female,MaoriCombin,School,40,430
47.5,45-49,Male,Europ,NoQual,29,320
52.5,50-54,Male,Europ,Vocational,50,610
32.5,30-34,Female,MaoriCombin,OthPostSec,36,620
62.5,60-64,Female,Europ,Vocational,14,290
37.5,35-39,Male,Europ,NoQual,88,1210
32.5,30-34,Male,Europ,Vocational,55,540
42.5,40-44,Male,Europ,Vocational,42,1240
42.5,40-44,Female,Europ,NoQual,30,930
62.5,60-64,Female,Europ,NoQual,40,420
37.5,35-39,Female,Europ,OthPostSec,38,600
62.5,60-64,Male,Europ,OthPostSec,24,440
32.5,30-34,Female,Europ,NoQual,19,210
37.5,35-39,Male,Europ,Vocational,10,130
37.5,35-39,Male,Europ,NoQual,40,650
42.5,40-44,Female,Other,Vocational,111,960
27.5,25-29,Female,Pacific,Vocational,40,320
37.5,35-39,Female,Europ,School,4,310
62.5,60-64,Female,Europ,Vocational,38,390
37.5,35-39,Male,Europ,Vocational,40,630
37.5,35-39,Female,Europ,School,40,580
42.5,40-44,Male,MaoriCombin,NoQual,41,670
42.5,40-44,Male,Europ,Vocational,48,1470
32.5,30-34,Male,Europ,School,88,1160
47.5,45-49,Male,Europ,BachDeg+,14,970
27.5,25-29,Female,Maori,NoQual,20,410
52.5,50-54,Male,Europ,Vocational,52,790
27.5,25-29,Male,Europ,School,38,320
27.5,25-29,Female,Europ,School,55,460
37.5,35-39,Female,Maori,Vocational,64,590
27.5,25-29,Female,Europ,BachDeg+,48,940
42.5,40-44,Male,Europ,School,50,1010
27.5,25-29,Male,Other,OthPostSec,90,490
57.5,55-59,Female,Europ,NoQual,131,470
47.5,45-49,Female,Europ,School,21,200
32.5,30-34,Female,Europ,NoQual,19,240
42.5,40-44,Male,Maori,Vocational,35,520
32.5,30-34,Female,Europ,Vocational,37,540
57.5,55-59,Male,Europ,Vocational,40,710
37.5,35-39,Female,Maori,School,40,600
37.5,35-39,Male,Europ,BachDeg+,40,680
47.5,45-49,Male,Europ,Vocational,40,3200
42.5,40-44,Female,Europ,School,19,440
32.5,30-34,Female,Other,BachDeg+,10,70
27.5,25-29,Female,Europ,Vocational,60,1140
32.5,30-34,Male,Europ,Vocational,36,450
52.5,50-54,Female,Other,BachDeg+,30,900
47.5,45-49,Male,Europ,OthPostSec,40,470
27.5,25-29,Female,Europ,Vocational,35,310
42.5,40-44,Male,Europ,Vocational,45,540
47.5,45-49,Male,Europ,Vocational,40,1580
52.5,50-54,Female,Europ,NoQual,6,180
27.5,25-29,Female,Maori,Vocational,40,490
37.5,35-39,Male,Europ,School,44,1210
32.5,30-34,Male,Other,Vocational,23,840
52.5,50-54,Female,Europ,BachDeg+,82,1050
32.5,30-34,Male,Europ,OthPostSec,46,530
47.5,45-49,Female,Europ,NoQual,45,500
57.5,55-59,Female,Europ,OthPostSec,50,300
42.5,40-44,Female,Europ,School,45,520
32.5,30-34,Male,Europ,Vocational,40,1390
37.5,35-39,Female,Europ,NoQual,39,810
57.5,55-59,Male,Europ,Vocational,38,590
42.5,40-44,Female,Europ,BachDeg+,31,420
37.5,35-39,Female,Europ,BachDeg+,27,210
42.5,40-44,Female,Europ,OthPostSec,40,690
37.5,35-39,Male,Europ,BachDeg+,45,1220
52.5,50-54,Female,Europ,NoQual,27,530
52.5,50-54,Male,Other,Vocational,40,880
42.5,40-44,Female,Europ,Vocational,40,650
37.5,35-39,Male,Europ,Vocational,45,1370
42.5,40-44,Female,Maori,BachDeg+,29,680
52.5,50-54,Male,Europ,BachDeg+,40,770
37.5,35-39,Female,Europ,Vocational,53,590
27.5,25-29,Male,Europ,OthPostSec,41,510
32.5,30-34,Male,Europ,BachDeg+,22,1070
27.5,25-29,Male,Pacific,Vocational,33,450
37.5,35-39,Female,Europ,Vocational,12,280
47.5,45-49,Female,Europ,BachDeg+,11,130
32.5,30-34,Male,Europ,Vocational,36,740
27.5,25-29,Male,Europ,Vocational,40,590
47.5,45-49,Male,Europ,Vocational,43,1010
37.5,35-39,Female,Pacific,NoQual,40,520
32.5,30-34,Male,Europ,School,40,1000
47.5,45-49,Male,Europ,School,21,190
52.5,50-54,Female,Europ,School,16,180
52.5,50-54,Female,Pacific,Vocational,40,300
32.5,30-34,Male,Europ,NoQual,49,900
37.5,35-39,Male,Other,Vocational,60,1310
37.5,35-39,Male,Europ,NoQual,27,570
37.5,35-39,Male,Europ,BachDeg+,43,2220
27.5,25-29,Male,Europ,BachDeg+,42,420
27.5,25-29,Male,Europ,School,40,590
27.5,25-29,Female,Europ,BachDeg+,40,950
47.5,45-49,Male,Europ,NoQual,43,580
37.5,35-39,Female,MaoriCombin,NoQual,28,390
27.5,25-29,Male,Europ,OthPostSec,36,940
57.5,55-59,Female,Europ,NoQual,32,470
42.5,40-44,Male,Europ,BachDeg+,29,2140
47.5,45-49,Male,Europ,NoQual,47,610
42.5,40-44,Female,Europ,School,11,300
42.5,40-44,Female,Europ,Vocational,30,490
32.5,30-34,Female,Europ,Vocational,37,920
52.5,50-54,Male,Europ,OthPostSec,40,740
42.5,40-44,Female,Europ,OthPostSec,53,780
37.5,35-39,Male,Europ,NoQual,22,260
47.5,45-49,Male,Europ,NoQual,58,1160
52.5,50-54,Female,Europ,Vocational,40,690
57.5,55-59,Male,Europ,Vocational,40,1090
42.5,40-44,Male,Europ,Vocational,48,730
42.5,40-44,Female,Europ,School,30,920
27.5,25-29,Male,Europ,Vocational,40,630
42.5,40-44,Female,Europ,School,19,420
47.5,45-49,Male,Pacific,NoQual,51,670
27.5,25-29,Female,Europ,BachDeg+,31,460
27.5,25-29,Male,MaoriCombin,BachDeg+,23,1170
32.5,30-34,Male,Pacific,NoQual,40,1170
42.5,40-44,Female,Maori,Vocational,48,710
42.5,40-44,Male,Europ,Vocational,23,1900
42.5,40-44,Male,Other,School,40,630
42.5,40-44,Male,Other,NoQual,76,2380
47.5,45-49,Male,Europ,Vocational,16,640
37.5,35-39,Male,Europ,Vocational,64,750
32.5,30-34,Male,Europ,BachDeg+,57,1810
57.5,55-59,Female,Europ,Vocational,35,440
47.5,45-49,Male,Europ,Vocational,50,2070
37.5,35-39,Female,Europ,School,29,330
37.5,35-39,Female,NonMaoriComb,BachDeg+,28,330
47.5,45-49,Female,Europ,Vocational,25,260
37.5,35-39,Female,Europ,NoQual,40,440
32.5,30-34,Male,Pacific,School,42,680
32.5,30-34,Male,Europ,OthPostSec,32,420
42.5,40-44,Female,Europ,Vocational,36,560
37.5,35-39,Male,Maori,BachDeg+,60,250
37.5,35-39,Male,Europ,NoQual,40,930
57.5,55-59,Male,Europ,Vocational,40,620
32.5,30-34,Female,Europ,Vocational,40,860
57.5,55-59,Female,Europ,School,36,600
37.5,35-39,Female,Europ,Vocational,32,480
37.5,35-39,Female,Other,BachDeg+,69,1060
27.5,25-29,Male,Europ,Vocational,48,870
52.5,50-54,Male,Europ,BachDeg+,50,3370
37.5,35-39,Male,Europ,Vocational,16,390
57.5,55-59,Male,MaoriCombin,Vocational,42,630
57.5,55-59,Male,Europ,School,22,300
37.5,35-39,Female,Europ,School,24,720
52.5,50-54,Female,Europ,OthPostSec,38,630
37.5,35-39,Male,Maori,Vocational,74,1720
27.5,25-29,Male,Other,OthPostSec,38,1360
47.5,45-49,Female,Europ,OthPostSec,28,250
42.5,40-44,Male,Pacific,NoQual,40,350
47.5,45-49,Female,Europ,NoQual,33,330
37.5,35-39,Female,NonMaoriComb,Vocational,38,420
27.5,25-29,Female,Maori,BachDeg+,40,780
52.5,50-54,Male,Pacific,NoQual,25,510
32.5,30-34,Female,Europ,School,19,540
32.5,30-34,Female,Other,BachDeg+,27,390
57.5,55-59,Male,Europ,Vocational,40,650
32.5,30-34,Male,Europ,BachDeg+,40,1520
57.5,55-59,Female,Europ,School,25,340
42.5,40-44,Male,Europ,Vocational,40,1620
37.5,35-39,Male,Other,OthPostSec,38,490
27.5,25-29,Female,Europ,Vocational,37,400
47.5,45-49,Male,Maori,NoQual,27,810
37.5,35-39,Female,Europ,Vocational,12,130
57.5,55-59,Female,Pacific,NoQual,48,550
37.5,35-39,Male,Europ,BachDeg+,40,1100
27.5,25-29,Female,Europ,NoQual,53,390
57.5,55-59,Female,Europ,NoQual,8,470
37.5,35-39,Male,Europ,Vocational,45,750
27.5,25-29,Female,Europ,School,39,670
27.5,25-29,Female,Europ,Vocational,34,450
47.5,45-49,Female,Europ,School,30,700
62.5,60-64,Female,Europ,NoQual,17,440
47.5,45-49,Male,Europ,Vocational,60,910
52.5,50-54,Male,Europ,Vocational,40,460
42.5,40-44,Female,Europ,School,30,450
42.5,40-44,Female,Europ,Vocational,13,220
52.5,50-54,Female,Europ,NoQual,22,220
62.5,60-64,Female,Europ,School,12,310
57.5,55-59,Male,Europ,School,56,1490
57.5,55-59,Male,Europ,Vocational,55,910
42.5,40-44,Male,Europ,OthPostSec,45,700
52.5,50-54,Female,Europ,School,44,830
47.5,45-49,Female,Europ,BachDeg+,40,970
37.5,35-39,Male,Other,Vocational,32,440
52.5,50-54,Female,Europ,NoQual,47,1220
32.5,30-34,Male,Europ,BachDeg+,11,330
32.5,30-34,Male,Europ,Vocational,40,870
37.5,35-39,Female,Europ,Vocational,38,1660
52.5,50-54,Male,Europ,NoQual,72,660
52.5,50-54,Male,Europ,NoQual,50,820
52.5,50-54,Female,Pacific,School,30,450
47.5,45-49,Female,Europ,BachDeg+,4,50
32.5,30-34,Female,Europ,BachDeg+,10,270
42.5,40-44,Male,Europ,Vocational,43,510
42.5,40-44,Female,Europ,NoQual,15,650
47.5,45-49,Male,Europ,School,40,620
37.5,35-39,Male,Europ,School,83,500
57.5,55-59,Female,Europ,BachDeg+,6,280
42.5,40-44,Male,Europ,OthPostSec,43,790
32.5,30-34,Female,NonMaoriComb,BachDeg+,86,700
42.5,40-44,Male,Europ,School,45,510
47.5,45-49,Female,Europ,School,15,410
37.5,35-39,Female,Europ,NoQual,105,950
37.5,35-39,Male,Other,NoQual,38,470
32.5,30-34,Male,MaoriCombin,NoQual,30,510
47.5,45-49,Female,Pacific,Vocational,73,450
52.5,50-54,Male,Europ,BachDeg+,40,510
47.5,45-49,Female,Europ,BachDeg+,50,1470
47.5,45-49,Male,Europ,NoQual,12,350
47.5,45-49,Female,Europ,School,25,420
62.5,60-64,Female,Europ,Vocational,2,130
47.5,45-49,Female,Europ,Vocational,12,800
42.5,40-44,Male,Europ,BachDeg+,40,1610
27.5,25-29,Male,Europ,Vocational,60,2580
37.5,35-39,Female,Europ,Vocational,43,930
47.5,45-49,Female,Europ,Vocational,42,1120
57.5,55-59,Male,Pacific,NoQual,51,820
52.5,50-54,Male,Europ,Vocational,40,990
37.5,35-39,Female,Europ,BachDeg+,50,750
27.5,25-29,Female,Europ,Vocational,61,930
57.5,55-59,Female,Europ,NoQual,47,350
47.5,45-49,Male,Europ,School,22,300
37.5,35-39,Female,Europ,OthPostSec,39,830
47.5,45-49,Female,Europ,School,38,410
42.5,40-44,Male,NonMaoriComb,Vocational,16,110
57.5,55-59,Female,Europ,BachDeg+,14,340
42.5,40-44,Male,MaoriCombin,School,41,910
57.5,55-59,Female,Europ,School,6,230
42.5,40-44,Male,Europ,OthPostSec,60,2040
57.5,55-59,Female,NonMaoriComb,Vocational,34,710
47.5,45-49,Male,Europ,BachDeg+,60,7010
52.5,50-54,Male,Europ,Vocational,78,1630
32.5,30-34,Male,Maori,Vocational,7,280
57.5,55-59,Male,Europ,NoQual,34,430
42.5,40-44,Female,Europ,School,30,510
42.5,40-44,Female,Europ,BachDeg+,16,420
57.5,55-59,Female,Europ,School,26,240
32.5,30-34,Female,Europ,NoQual,40,630
37.5,35-39,Female,Europ,BachDeg+,46,1050
47.5,45-49,Female,Europ,Vocational,20,550
57.5,55-59,Male,Europ,NoQual,40,520
47.5,45-49,Female,Pacific,School,15,310
27.5,25-29,Female,Europ,School,53,570
42.5,40-44,Male,Europ,NoQual,55,440
42.5,40-44,Female,Pacific,NoQual,58,660
37.5,35-39,Female,Europ,BachDeg+,38,1230
32.5,30-34,Male,Pacific,School,41,510
27.5,25-29,Female,Other,Vocational,44,690
47.5,45-49,Male,Europ,NoQual,40,480
32.5,30-34,Male,Europ,Vocational,43,930
57.5,55-59,Female,Europ,NoQual,40,370
37.5,35-39,Female,Europ,Vocational,56,1360
57.5,55-59,Female,Europ,NoQual,18,400
42.5,40-44,Female,Other,Vocational,38,620
42.5,40-44,Male,Europ,Vocational,48,920
32.5,30-34,Female,Europ,NoQual,22,530
52.5,50-54,Male,Maori,OthPostSec,25,320
47.5,45-49,Male,NonMaoriComb,Vocational,17,220
52.5,50-54,Male,Europ,NoQual,97,1120
42.5,40-44,Male,Europ,Vocational,48,730
47.5,45-49,Female,Europ,School,40,460
27.5,25-29,Male,Europ,OthPostSec,42,890
27.5,25-29,Male,Europ,School,40,570
52.5,50-54,Male,Europ,Vocational,48,1140
57.5,55-59,Female,Europ,Vocational,32,630
32.5,30-34,Female,Europ,School,25,320
57.5,55-59,Male,Maori,NoQual,56,1010
52.5,50-54,Female,Europ,Vocational,23,220
27.5,25-29,Female,Europ,School,29,330
37.5,35-39,Male,Europ,OthPostSec,39,1640
57.5,55-59,Female,Europ,Vocational,30,380
32.5,30-34,Female,Europ,Vocational,10,260
52.5,50-54,Female,Europ,NoQual,30,500
57.5,55-59,Male,Maori,Vocational,63,1250
52.5,50-54,Male,Europ,School,62,1340
52.5,50-54,Male,Europ,BachDeg+,55,1040
