age_midpt,age_cat,sex,ethnicity,highest_qualification,weekly_hrs,weekly_income
47.5,45-49,Female,Europ,Vocational,23,290
57.5,55-59,Female,Europ,School,20,210
62.5,60-64,Male,Europ,Vocational,47,1490
32.5,30-34,Male,Europ,Vocational,40,790
32.5,30-34,Female,Europ,BachDeg+,56,820
57.5,55-59,Female,Europ,Vocational,40,410
37.5,35-39,Male,Europ,School,63,720
32.5,30-34,Male,Other,School,40,890
42.5,40-44,Female,Maori,BachDeg+,55,1400
62.5,60-64,Female,Europ,NoQual,20,290
47.5,45-49,Male,Europ,School,55,770
32.5,30-34,Female,Maori,School,27,600
42.5,40-44,Male,Europ,Vocational,40,560
32.5,30-34,Female,Pacific,School,40,610
37.5,35-39,Male,Europ,OthPostSec,40,790
47.5,45-49,Male,Europ,Vocational,43,1440
42.5,40-44,Male,Europ,Vocational,50,800
27.5,25-29,Female,Maori,BachDeg+,46,750
47.5,45-49,Female,Europ,Vocational,45,1020
37.5,35-39,Female,Europ,BachDeg+,16,280
37.5,35-39,Female,Europ,School,23,350
37.5,35-39,Male,Europ,Vocational,32,820
27.5,25-29,Male,Europ,Vocational,40,560
42.5,40-44,Female,Europ,Vocational,36,720
42.5,40-44,Male,MaoriCombin,Vocational,56,630
47.5,45-49,Female,Europ,BachDeg+,17,310
42.5,40-44,Male,Europ,OthPostSec,45,660
52.5,50-54,Male,Other,School,21,240
52.5,50-54,Female,Europ,OthPostSec,19,520
42.5,40-44,Male,Europ,BachDeg+,50,1150
47.5,45-49,Female,Europ,BachDeg+,40,1120
52.5,50-54,Female,MaoriCombin,OthPostSec,7,530
32.5,30-34,Female,Europ,Vocational,33,500
42.5,40-44,Female,Europ,BachDeg+,50,1310
37.5,35-39,Male,Europ,Vocational,45,610
42.5,40-44,Female,Europ,Vocational,40,800
52.5,50-54,Female,Europ,BachDeg+,37,1220
42.5,40-44,Female,Europ,Vocational,32,370
32.5,30-34,Male,Europ,Vocational,50,900
32.5,30-34,Female,Other,School,21,180
37.5,35-39,Female,Europ,School,30,430
52.5,50-54,Male,Europ,Vocational,40,730
57.5,55-59,Male,Europ,School,24,150
57.5,55-59,Female,Europ,BachDeg+,18,620
37.5,35-39,Female,Maori,School,32,210
27.5,25-29,Female,Europ,BachDeg+,40,760
47.5,45-49,Female,Europ,Vocational,45,1150
47.5,45-49,Female,Europ,NoQual,7,100
32.5,30-34,Male,Maori,NoQual,40,820
37.5,35-39,Female,Europ,Vocational,32,640
32.5,30-34,Male,Europ,Vocational,16,200
37.5,35-39,Female,Europ,OthPostSec,22,200
32.5,30-34,Male,Europ,Vocational,43,560
37.5,35-39,Female,Europ,Vocational,40,1100
37.5,35-39,Female,Europ,Vocational,40,2720
37.5,35-39,Female,Europ,OthPostSec,39,710
42.5,40-44,Female,Europ,OthPostSec,28,260
37.5,35-39,Male,Europ,Vocational,41,1170
27.5,25-29,Male,Europ,Vocational,40,850
32.5,30-34,Male,Maori,School,68,1100
37.5,35-39,Male,MaoriCombin,OthPostSec,33,490
62.5,60-64,Female,Europ,NoQual,18,360
62.5,60-64,Female,Europ,NoQual,50,650
52.5,50-54,Male,Europ,NoQual,28,640
32.5,30-34,Male,Europ,NoQual,40,510
37.5,35-39,Male,Europ,NoQual,41,430
27.5,25-29,Male,NonMaoriComb,School,23,1040
62.5,60-64,Male,Other,Vocational,26,280
47.5,45-49,Female,Europ,NoQual,68,490
47.5,45-49,Female,Europ,Vocational,40,580
47.5,45-49,Male,Europ,School,30,380
47.5,45-49,Male,Europ,Vocational,38,660
27.5,25-29,Male,Europ,OthPostSec,52,1040
42.5,40-44,Female,Europ,BachDeg+,40,950
27.5,25-29,Male,Maori,NoQual,62,1020
52.5,50-54,Male,Other,BachDeg+,36,530
32.5,30-34,Male,Europ,OthPostSec,41,1320
32.5,30-34,Female,Europ,Vocational,40,770
42.5,40-44,Female,Europ,BachDeg+,40,2330
52.5,50-54,Female,Europ,School,16,150
27.5,25-29,Female,Maori,Vocational,40,590
32.5,30-34,Female,Europ,OthPostSec,41,590
42.5,40-44,Female,MaoriCombin,School,42,510
47.5,45-49,Male,Europ,Vocational,40,910
52.5,50-54,Female,Europ,BachDeg+,30,600
32.5,30-34,Male,Europ,Vocational,45,560
32.5,30-34,Male,Europ,BachDeg+,60,460
37.5,35-39,Male,Europ,Vocational,40,820
32.5,30-34,Male,Europ,School,42,640
37.5,35-39,Female,Europ,BachDeg+,85,740
52.5,50-54,Male,Europ,BachDeg+,50,360
37.5,35-39,Male,Europ,Vocational,32,710
52.5,50-54,Male,Europ,School,55,1260
37.5,35-39,Male,Europ,Vocational,40,750
57.5,55-59,Male,Europ,NoQual,40,500
27.5,25-29,Male,Europ,School,40,780
37.5,35-39,Male,Europ,NoQual,41,550
37.5,35-39,Male,Europ,OthPostSec,31,480
47.5,45-49,Female,Europ,OthPostSec,20,160
42.5,40-44,Male,Europ,Vocational,40,510
62.5,60-64,Male,Europ,BachDeg+,14,1380
32.5,30-34,Male,Europ,Vocational,50,930
47.5,45-49,Female,Maori,Vocational,55,1250
37.5,35-39,Male,MaoriCombin,NoQual,56,760
32.5,30-34,Female,Europ,Vocational,14,180
62.5,60-64,Female,Europ,NoQual,14,400
47.5,45-49,Male,NonMaoriComb,Vocational,38,660
37.5,35-39,Male,MaoriCombin,NoQual,35,320
37.5,35-39,Female,Maori,School,18,620
47.5,45-49,Male,Europ,School,59,950
27.5,25-29,Male,Europ,Vocational,40,710
32.5,30-34,Male,Maori,NoQual,40,620
32.5,30-34,Female,Europ,BachDeg+,37,660
32.5,30-34,Female,Europ,School,45,730
47.5,45-49,Female,Europ,School,42,450
42.5,40-44,Male,Europ,Vocational,45,810
47.5,45-49,Female,Europ,Vocational,49,530
52.5,50-54,Female,Maori,OthPostSec,20,550
27.5,25-29,Male,Europ,School,40,460
47.5,45-49,Male,Pacific,Vocational,23,480
47.5,45-49,Female,Europ,School,40,1090
42.5,40-44,Male,Europ,Vocational,50,760
57.5,55-59,Male,Europ,Vocational,35,600
42.5,40-44,Male,Europ,School,48,960
57.5,55-59,Male,Europ,Vocational,50,1110
37.5,35-39,Male,Europ,Vocational,45,610
57.5,55-59,Female,Other,NoQual,23,280
27.5,25-29,Male,Pacific,NoQual,42,450
37.5,35-39,Female,Europ,School,38,760
57.5,55-59,Female,Europ,Vocational,59,1180
37.5,35-39,Male,Maori,Vocational,60,1020
52.5,50-54,Female,Europ,NoQual,32,320
52.5,50-54,Female,Europ,School,16,160
52.5,50-54,Female,Europ,NoQual,18,200
32.5,30-34,Female,Europ,Vocational,40,610
32.5,30-34,Female,Maori,School,22,790
52.5,50-54,Male,Pacific,NoQual,40,560
32.5,30-34,Female,Europ,OthPostSec,10,310
52.5,50-54,Male,Europ,BachDeg+,24,550
37.5,35-39,Female,Other,NoQual,41,380
37.5,35-39,Male,Europ,Vocational,40,870
47.5,45-49,Female,Europ,School,14,430
47.5,45-49,Male,Europ,BachDeg+,50,4240
37.5,35-39,Female,Maori,NoQual,15,460
37.5,35-39,Female,Europ,Vocational,4,100
27.5,25-29,Female,Europ,BachDeg+,52,1250
37.5,35-39,Female,Europ,Vocational,20,480
57.5,55-59,Male,Europ,Vocational,48,680
32.5,30-34,Female,Europ,Vocational,9,410
42.5,40-44,Male,Europ,NoQual,38,540
42.5,40-44,Male,Europ,Vocational,40,1340
32.5,30-34,Male,Maori,NoQual,28,440
47.5,45-49,Male,Maori,NoQual,37,510
57.5,55-59,Male,Europ,School,47,560
27.5,25-29,Female,Europ,BachDeg+,63,1150
42.5,40-44,Male,Europ,OthPostSec,24,810
37.5,35-39,Female,Maori,School,31,340
57.5,55-59,Female,Europ,OthPostSec,30,800
47.5,45-49,Male,Europ,Vocational,40,990
52.5,50-54,Female,Europ,NoQual,30,450
32.5,30-34,Female,Europ,BachDeg+,40,1810
57.5,55-59,Female,Europ,OthPostSec,18,150
62.5,60-64,Female,Europ,OthPostSec,40,1310
57.5,55-59,Female,Europ,Vocational,32,830
47.5,45-49,Male,Europ,BachDeg+,10,500
62.5,60-64,Male,Europ,NoQual,50,210
32.5,30-34,Female,Europ,School,28,310
32.5,30-34,Female,Europ,School,40,390
62.5,60-64,Male,NonMaoriComb,Vocational,30,1030
37.5,35-39,Male,Europ,NoQual,60,1310
47.5,45-49,Male,Europ,OthPostSec,40,920
32.5,30-34,Male,Europ,OthPostSec,30,680
32.5,30-34,Male,Europ,School,45,630
37.5,35-39,Female,Europ,Vocational,30,300
42.5,40-44,Male,Europ,Vocational,50,1320
47.5,45-49,Female,Europ,Vocational,20,250
27.5,25-29,Male,Europ,School,19,420
32.5,30-34,Female,Europ,Vocational,26,580
47.5,45-49,Male,Europ,NoQual,9,50
37.5,35-39,Female,MaoriCombin,BachDeg+,38,1200
57.5,55-59,Female,Europ,Vocational,40,830
52.5,50-54,Male,Europ,OthPostSec,46,930
52.5,50-54,Female,Europ,Vocational,15,360
32.5,30-34,Male,Pacific,NoQual,60,410
37.5,35-39,Female,Europ,NoQual,30,380
27.5,25-29,Male,Europ,NoQual,40,760
32.5,30-34,Female,Europ,Vocational,40,820
57.5,55-59,Male,Europ,BachDeg+,50,1170
47.5,45-49,Female,Europ,Vocational,43,840
37.5,35-39,Male,Europ,School,48,670
37.5,35-39,Male,Maori,Vocational,52,990
42.5,40-44,Female,Europ,BachDeg+,35,360
32.5,30-34,Female,Maori,Vocational,45,470
32.5,30-34,Female,Europ,BachDeg+,20,370
37.5,35-39,Male,Europ,Vocational,40,740
27.5,25-29,Male,Europ,Vocational,40,510
37.5,35-39,Male,Europ,School,40,1620
52.5,50-54,Female,Europ,School,31,430
47.5,45-49,Male,Europ,Vocational,52,1570
37.5,35-39,Male,Europ,Vocational,40,1620
42.5,40-44,Male,Europ,Vocational,42,1130
62.5,60-64,Male,Europ,School,14,1500
42.5,40-44,Female,Europ,OthPostSec,40,520
47.5,45-49,Female,Europ,Vocational,40,670
37.5,35-39,Male,Europ,Vocational,43,1430
47.5,45-49,Male,Europ,Vocational,41,1370
47.5,45-49,Female,NonMaoriComb,Vocational,38,1210
57.5,55-59,Female,Europ,NoQual,43,2440
47.5,45-49,Female,Maori,School,65,630
47.5,45-49,Male,Europ,Vocational,40,1000
27.5,25-29,Female,Europ,Vocational,78,910
42.5,40-44,Male,Europ,Vocational,45,330
57.5,55-59,Female,Europ,NoQual,12,90
52.5,50-54,Male,Europ,School,37,1180
37.5,35-39,Male,Europ,Vocational,45,920
62.5,60-64,Female,Europ,NoQual,40,680
37.5,35-39,Male,Europ,School,45,480
42.5,40-44,Male,Europ,OthPostSec,62,1010
42.5,40-44,Male,Other,BachDeg+,33,950
42.5,40-44,Male,Europ,BachDeg+,66,4810
42.5,40-44,Female,Europ,Vocational,28,430
37.5,35-39,Male,Europ,OthPostSec,63,1240
47.5,45-49,Male,Pacific,NoQual,60,520
57.5,55-59,Female,Other,NoQual,42,600
32.5,30-34,Female,Europ,School,13,160
52.5,50-54,Female,Europ,Vocational,37,420
27.5,25-29,Female,Other,BachDeg+,26,250
42.5,40-44,Male,Europ,Vocational,60,900
62.5,60-64,Male,Europ,NoQual,51,880
52.5,50-54,Female,Other,NoQual,55,760
42.5,40-44,Male,Europ,Vocational,44,520
57.5,55-59,Female,Europ,Vocational,40,450
52.5,50-54,Female,Europ,OthPostSec,69,490
57.5,55-59,Male,Europ,NoQual,71,620
52.5,50-54,Female,Europ,School,38,600
37.5,35-39,Female,Europ,Vocational,15,350
27.5,25-29,Female,Other,School,20,530
47.5,45-49,Female,Other,BachDeg+,28,640
57.5,55-59,Male,Maori,NoQual,42,1130
57.5,55-59,Male,Europ,Vocational,40,770
27.5,25-29,Female,Maori,Vocational,36,380
47.5,45-49,Male,Europ,Vocational,60,920
52.5,50-54,Female,Europ,Vocational,42,650
32.5,30-34,Female,Europ,BachDeg+,38,730
42.5,40-44,Female,Europ,NoQual,29,290
37.5,35-39,Female,Maori,Vocational,6,200
47.5,45-49,Male,Maori,NoQual,47,480
37.5,35-39,Female,Europ,School,40,770
27.5,25-29,Male,Europ,Vocational,40,1150
42.5,40-44,Male,Europ,OthPostSec,40,730
62.5,60-64,Female,Europ,School,8,200
52.5,50-54,Male,Europ,Vocational,40,660
37.5,35-39,Female,Europ,School,45,0
42.5,40-44,Female,Europ,Vocational,32,620
57.5,55-59,Female,Europ,Vocational,14,120
47.5,45-49,Female,Maori,NoQual,16,530
32.5,30-34,Female,Maori,Vocational,37,760
37.5,35-39,Male,Europ,Vocational,40,960
27.5,25-29,Male,Europ,OthPostSec,32,860
62.5,60-64,Male,Europ,NoQual,31,910
52.5,50-54,Male,Other,BachDeg+,161,6550
27.5,25-29,Male,Europ,Vocational,47,930
37.5,35-39,Male,Europ,OthPostSec,31,480
42.5,40-44,Female,Other,OthPostSec,27,1000
32.5,30-34,Male,Europ,BachDeg+,45,960
27.5,25-29,Female,Europ,BachDeg+,42,960
37.5,35-39,Female,Maori,NoQual,43,860
62.5,60-64,Female,Europ,NoQual,26,540
32.5,30-34,Female,Europ,Vocational,24,410
52.5,50-54,Male,Europ,BachDeg+,32,1410
37.5,35-39,Male,Europ,BachDeg+,40,2040
27.5,25-29,Female,Europ,Vocational,17,370
52.5,50-54,Female,Europ,BachDeg+,22,220
37.5,35-39,Female,Maori,NoQual,41,790
47.5,45-49,Female,Europ,School,40,1070
47.5,45-49,Female,Europ,Vocational,21,330
52.5,50-54,Male,Other,BachDeg+,14,930
42.5,40-44,Female,Europ,Vocational,37,350
32.5,30-34,Female,Maori,School,40,670
47.5,45-49,Male,Europ,Vocational,40,690
32.5,30-34,Male,MaoriCombin,Vocational,25,500
37.5,35-39,Female,Europ,NoQual,30,370
47.5,45-49,Female,Europ,Vocational,11,220
27.5,25-29,Male,Europ,BachDeg+,11,100
42.5,40-44,Male,Europ,Vocational,40,860
37.5,35-39,Male,Maori,Vocational,35,530
52.5,50-54,Male,Europ,Vocational,40,800
47.5,45-49,Female,Europ,NoQual,30,310
37.5,35-39,Male,Europ,Vocational,48,1220
42.5,40-44,Female,Europ,Vocational,10,410
62.5,60-64,Male,Europ,Vocational,35,500
62.5,60-64,Male,Europ,BachDeg+,8,280
27.5,25-29,Male,Europ,BachDeg+,54,2480
37.5,35-39,Male,Europ,BachDeg+,40,1550
32.5,30-34,Female,Pacific,Vocational,29,380
37.5,35-39,Male,Europ,Vocational,40,720
47.5,45-49,Female,Maori,School,38,410
62.5,60-64,Female,Other,School,26,730
32.5,30-34,Male,Europ,Vocational,40,620
37.5,35-39,Male,Europ,Vocational,40,1060
27.5,25-29,Female,Maori,NoQual,19,320
47.5,45-49,Male,Europ,BachDeg+,40,810
62.5,60-64,Male,Europ,NoQual,42,1290
42.5,40-44,Female,Europ,BachDeg+,78,2030
27.5,25-29,Male,Other,BachDeg+,40,1490
52.5,50-54,Female,Europ,Vocational,40,630
27.5,25-29,Male,Europ,School,40,520
57.5,55-59,Male,Europ,Vocational,40,1040
27.5,25-29,Male,Maori,NoQual,62,1100
32.5,30-34,Male,Europ,OthPostSec,36,870
42.5,40-44,Female,Europ,Vocational,55,670
47.5,45-49,Male,Europ,BachDeg+,55,4020
37.5,35-39,Male,Europ,NoQual,40,660
37.5,35-39,Male,Europ,Vocational,43,650
37.5,35-39,Female,Maori,School,32,210
47.5,45-49,Female,Europ,School,37,490
27.5,25-29,Female,Europ,NoQual,38,440
62.5,60-64,Female,Europ,School,9,270
32.5,30-34,Female,Europ,BachDeg+,25,650
32.5,30-34,Male,Europ,BachDeg+,36,910
37.5,35-39,Male,Europ,BachDeg+,59,1700
37.5,35-39,Female,Europ,Vocational,20,260
27.5,25-29,Female,Maori,NoQual,22,240
42.5,40-44,Female,Europ,NoQual,40,420
32.5,30-34,Male,Europ,BachDeg+,40,1050
37.5,35-39,Female,Europ,Vocational,20,320
27.5,25-29,Male,Europ,School,49,840
42.5,40-44,Female,Europ,BachDeg+,4,290
47.5,45-49,Female,Europ,School,35,900
37.5,35-39,Male,Europ,Vocational,40,610
32.5,30-34,Male,Europ,Vocational,40,880
37.5,35-39,Male,Maori,NoQual,38,490
52.5,50-54,Female,Europ,BachDeg+,48,920
42.5,40-44,Female,Europ,BachDeg+,23,1080
37.5,35-39,Male,Europ,Vocational,36,860
37.5,35-39,Male,Maori,Vocational,41,930
57.5,55-59,Female,Other,NoQual,60,390
47.5,45-49,Female,Europ,School,15,200
42.5,40-44,Male,Europ,Vocational,54,1880
42.5,40-44,Male,Europ,NoQual,57,620
47.5,45-49,Female,Europ,Vocational,35,590
27.5,25-29,Male,Europ,Vocational,40,630
37.5,35-39,Female,Europ,BachDeg+,20,940
42.5,40-44,Female,Europ,School,46,1050
47.5,45-49,Male,Europ,NoQual,42,610
57.5,55-59,Male,Europ,School,29,1970
42.5,40-44,Male,Europ,School,50,1190
27.5,25-29,Male,Europ,Vocational,30,870
62.5,60-64,Male,Europ,Vocational,41,390
62.5,60-64,Female,Europ,NoQual,38,260
37.5,35-39,Female,Europ,NoQual,26,240
37.5,35-39,Female,Europ,Vocational,41,520
32.5,30-34,Female,Europ,BachDeg+,40,1140
57.5,55-59,Female,Europ,Vocational,32,830
52.5,50-54,Female,Europ,NoQual,47,1110
62.5,60-64,Female,Europ,School,20,540
62.5,60-64,Male,Europ,NoQual,40,1130
42.5,40-44,Male,Europ,Vocational,19,790
52.5,50-54,Male,Europ,Vocational,40,870
27.5,25-29,Male,Europ,NoQual,99,290
27.5,25-29,Female,Europ,BachDeg+,40,620
62.5,60-64,Female,Europ,School,1,240
32.5,30-34,Male,Maori,Vocational,40,750
52.5,50-54,Male,Europ,BachDeg+,38,310
42.5,40-44,Female,Other,NoQual,65,790
42.5,40-44,Male,Europ,BachDeg+,29,2170
47.5,45-49,Male,Europ,BachDeg+,40,890
27.5,25-29,Female,Europ,School,10,90
27.5,25-29,Male,Europ,Vocational,40,590
47.5,45-49,Female,MaoriCombin,NoQual,7,320
52.5,50-54,Male,Europ,Vocational,55,1370
32.5,30-34,Male,Europ,Vocational,47,560
62.5,60-64,Male,Europ,Vocational,61,1190
27.5,25-29,Male,Europ,Vocational,53,960
37.5,35-39,Male,Europ,NoQual,21,440
37.5,35-39,Female,Europ,Vocational,18,230
57.5,55-59,Male,Europ,Vocational,35,560
37.5,35-39,Female,Other,School,91,390
57.5,55-59,Female,Europ,BachDeg+,40,570
27.5,25-29,Female,Other,Vocational,36,850
37.5,35-39,Female,Other,Vocational,40,500
37.5,35-39,Male,Europ,BachDeg+,40,2230
32.5,30-34,Male,Maori,BachDeg+,41,700
32.5,30-34,Male,Europ,Vocational,40,940
37.5,35-39,Female,Europ,School,15,150
32.5,30-34,Female,Europ,Vocational,19,240
52.5,50-54,Female,Europ,Vocational,40,470
57.5,55-59,Male,Europ,School,18,430
47.5,45-49,Male,Other,NoQual,52,610
32.5,30-34,Female,Europ,BachDeg+,35,700
57.5,55-59,Female,Europ,NoQual,25,430
52.5,50-54,Female,Europ,NoQual,27,460
32.5,30-34,Male,Europ,OthPostSec,45,1270
37.5,35-39,Male,Europ,OthPostSec,24,1210
37.5,35-39,Female,Pacific,NoQual,40,440
37.5,35-39,Male,Europ,NoQual,60,1000
42.5,40-44,Male,Europ,Vocational,40,580
32.5,30-34,Female,Europ,NoQual,19,170
42.5,40-44,Male,Other,BachDeg+,27,710
52.5,50-54,Female,Europ,NoQual,20,270
32.5,30-34,Female,Europ,School,53,1340
27.5,25-29,Female,Maori,Vocational,40,740
37.5,35-39,Male,Europ,Vocational,40,1040
32.5,30-34,Male,MaoriCombin,Vocational,32,1260
47.5,45-49,Female,Europ,Vocational,63,1120
47.5,45-49,Female,Europ,Vocational,34,570
27.5,25-29,Male,Europ,School,40,350
52.5,50-54,Female,Europ,Vocational,20,410
27.5,25-29,Male,Europ,Vocational,54,950
47.5,45-49,Female,Europ,NoQual,33,400
37.5,35-39,Male,Europ,NoQual,40,560
32.5,30-34,Female,Europ,Vocational,43,770
62.5,60-64,Male,Pacific,School,20,310
37.5,35-39,Male,Europ,BachDeg+,60,1290
42.5,40-44,Female,NonMaoriComb,BachDeg+,41,530
32.5,30-34,Male,Europ,NoQual,36,850
42.5,40-44,Male,Europ,Vocational,40,980
62.5,60-64,Male,Europ,BachDeg+,21,1030
32.5,30-34,Female,MaoriCombin,School,37,870
47.5,45-49,Male,Europ,School,40,490
37.5,35-39,Female,Europ,School,30,390
37.5,35-39,Male,Other,BachDeg+,42,760
37.5,35-39,Female,Maori,School,40,460
32.5,30-34,Female,Europ,BachDeg+,17,220
62.5,60-64,Female,Europ,NoQual,10,190
32.5,30-34,Male,Pacific,NoQual,40,330
32.5,30-34,Female,Europ,Vocational,37,1270
42.5,40-44,Male,Europ,School,51,540
47.5,45-49,Male,Europ,Vocational,33,360
37.5,35-39,Male,Europ,BachDeg+,50,4560
42.5,40-44,Male,Europ,NoQual,40,530
37.5,35-39,Female,Europ,BachDeg+,20,250
37.5,35-39,Male,Europ,School,66,1070
37.5,35-39,Female,Europ,NoQual,33,590
32.5,30-34,Female,Pacific,NoQual,40,460
27.5,25-29,Female,Europ,Vocational,39,650
42.5,40-44,Female,Europ,BachDeg+,28,390
62.5,60-64,Female,MaoriCombin,BachDeg+,21,470
27.5,25-29,Male,Europ,BachDeg+,40,390
42.5,40-44,Female,Europ,BachDeg+,43,630
47.5,45-49,Male,Europ,Vocational,60,1380
32.5,30-34,Female,MaoriCombin,Vocational,62,1050
42.5,40-44,Female,Europ,NoQual,35,300
27.5,25-29,Male,Europ,School,52,780
37.5,35-39,Female,Europ,Vocational,50,720
52.5,50-54,Male,Europ,Vocational,60,1090
42.5,40-44,Female,Europ,BachDeg+,40,930
42.5,40-44,Male,Europ,Vocational,45,1410
37.5,35-39,Female,Europ,School,30,410
27.5,25-29,Male,Pacific,NoQual,42,500
42.5,40-44,Female,Europ,BachDeg+,36,630
37.5,35-39,Female,Europ,School,42,700
52.5,50-54,Female,Europ,BachDeg+,26,570
52.5,50-54,Male,Europ,BachDeg+,51,680
52.5,50-54,Male,Europ,BachDeg+,42,720
47.5,45-49,Male,Europ,BachDeg+,50,940
57.5,55-59,Female,Maori,NoQual,101,1000
52.5,50-54,Male,Europ,Vocational,40,550
32.5,30-34,Male,Europ,Vocational,40,650
47.5,45-49,Female,Europ,Vocational,16,170
37.5,35-39,Male,Europ,OthPostSec,80,1630
32.5,30-34,Female,Europ,School,38,570
32.5,30-34,Female,Europ,BachDeg+,38,790
32.5,30-34,Female,MaoriCombin,School,40,650
32.5,30-34,Female,Europ,School,40,810
37.5,35-39,Female,Europ,BachDeg+,26,800
37.5,35-39,Female,Maori,NoQual,13,490
27.5,25-29,Male,Maori,NoQual,54,600
37.5,35-39,Male,Maori,OthPostSec,50,750
47.5,45-49,Male,Europ,Vocational,59,630
37.5,35-39,Female,Europ,OthPostSec,49,1010
27.5,25-29,Male,Europ,Vocational,38,540
52.5,50-54,Male,Europ,Vocational,55,1360
32.5,30-34,Male,Europ,OthPostSec,43,450
42.5,40-44,Male,Europ,Vocational,40,710
42.5,40-44,Female,Europ,BachDeg+,20,360
47.5,45-49,Male,Europ,NoQual,12,320
62.5,60-64,Male,MaoriCombin,School,43,790
32.5,30-34,Female,Europ,School,10,200
42.5,40-44,Male,Europ,School,40,980
37.5,35-39,Female,Europ,NoQual,40,390
37.5,35-39,Male,Maori,Vocational,80,1310
37.5,35-39,Male,Maori,NoQual,38,490
32.5,30-34,Female,Europ,OthPostSec,86,790
37.5,35-39,Male,Europ,Vocational,40,970
47.5,45-49,Male,Other,OthPostSec,50,1590
37.5,35-39,Male,Europ,Vocational,63,2320
37.5,35-39,Female,Europ,Vocational,27,460
37.5,35-39,Female,Europ,Vocational,24,300
47.5,45-49,Female,Europ,BachDeg+,40,950
57.5,55-59,Male,Europ,School,11,580
42.5,40-44,Male,Europ,OthPostSec,36,950
37.5,35-39,Male,Europ,Vocational,45,940
42.5,40-44,Male,Europ,School,48,960
32.5,30-34,Male,Europ,Vocational,43,670
52.5,50-54,Female,Europ,OthPostSec,46,570
57.5,55-59,Male,Europ,Vocational,50,850
47.5,45-49,Male,Europ,Vocational,45,690
32.5,30-34,Female,Europ,School,10,200
32.5,30-34,Female,Europ,Vocational,43,670
27.5,25-29,Female,Europ,Vocational,39,550
52.5,50-54,Male,Europ,NoQual,45,800
27.5,25-29,Male,Maori,OthPostSec,33,440
52.5,50-54,Male,Maori,Vocational,45,520
47.5,45-49,Female,Europ,BachDeg+,40,1650
42.5,40-44,Male,MaoriCombin,NoQual,86,650
52.5,50-54,Female,Europ,Vocational,25,220
32.5,30-34,Female,Maori,Vocational,52,720
47.5,45-49,Female,Europ,School,24,380
57.5,55-59,Female,Europ,School,83,920
47.5,45-49,Male,Europ,Vocational,45,1020
37.5,35-39,Female,Europ,Vocational,15,310
47.5,45-49,Female,Europ,Vocational,40,910
47.5,45-49,Male,Europ,Vocational,40,860
42.5,40-44,Female,Europ,BachDeg+,68,1570
62.5,60-64,Female,Europ,NoQual,44,580
27.5,25-29,Female,Europ,Vocational,39,1070
32.5,30-34,Female,Europ,NoQual,50,950
62.5,60-64,Female,Europ,OthPostSec,8,290
32.5,30-34,Female,Europ,Vocational,45,1350
37.5,35-39,Male,Europ,BachDeg+,40,780
57.5,55-59,Female,Europ,Vocational,43,890
42.5,40-44,Male,Europ,OthPostSec,45,900
47.5,45-49,Female,Europ,Vocational,30,750
32.5,30-34,Male,Europ,Vocational,40,660
47.5,45-49,Male,Europ,Vocational,40,900
42.5,40-44,Male,Europ,School,40,990
42.5,40-44,Female,Pacific,NoQual,28,630
42.5,40-44,Male,Maori,OthPostSec,46,1820
52.5,50-54,Female,Europ,OthPostSec,32,380
